id;title;author;gender;year-birth;year-death;year-worldcat;year-ref;language;translation;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG60751;"Baboe Dalima; or, The Opium Fiend";Perelaer, M. T. H. (Michael Theophile Hubert);;1831.0;1901.0;1880.0;1880;['en'];;18;{'Java (Indonesia) -- History -- 19th century -- Fiction', 'Opium abuse -- Fiction', 'Opium trade -- Indonesia -- Fiction'};Perelaer;Baboe+Dalima;https://www.worldcat.org/search?q=Perelaer+Baboe+Dalima&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63360;"Buffalo Bill Among the Sioux; Or, The Fight in the Rapids";Ingraham, Prentiss;;1843.0;1904.0;1906.0;1884;['en'];;13;{'Dime novels', 'Buffalo Bill, 1846-1917 -- Fiction'};Prentiss+Ingraham;Buffalo+Bill;https://www.worldcat.org/search?q=Prentiss+Ingraham+Buffalo+Bill&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5582;The Burgomaster's Wife — Volume 05;Ebers, Georg;;1837.0;1898.0;1880.0;1880;['en'];;2;"{""Netherlands -- History -- Eighty Years' War, 1568-1648 -- Fiction"", 'German fiction -- Translations into English'}";Georg+Ebers;Burgomaster+Wife;https://www.worldcat.org/search?q=Georg+Ebers+Burgomaster+Wife&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4366;Can Such Things Be?;Bierce, Ambrose;;1842.0;1913.0;1966.0;1888;['en'];;200;{'Short stories, American', 'Paranormal fiction'};Ambrose+Bierce;Such+Things;https://www.worldcat.org/search?q=Ambrose+Bierce+Such+Things&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63385;Alone on a Wide Wide Sea, Vol. 1 (of 3);Russell, William Clark;;1844.0;1911.0;2006.0;1888;['en'];;12;{'English fiction -- 19th century', 'Sea stories'};William+Russell;Alone+Wide;https://www.worldcat.org/search?q=William+Russell+Alone+Wide&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6058;Bricks Without Straw: A Novel;Tourgée, Albion Winegar;;1838.0;1905.0;1880.0;1880;['en'];;5;{'Reconstruction (U.S. history, 1865-1877) -- Fiction', 'Southern States -- Fiction', 'African Americans -- Southern States -- Fiction', 'Historical fiction', 'Freedmen -- Southern States -- Fiction'};Albion+Tourgée;Bricks+Without;https://www.worldcat.org/search?q=Albion+Tourgée+Bricks+Without&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG63705;"Buffalo Bill's Bold Play; Or, The Tiger of the Hills";Ingraham, Prentiss;;1843.0;1904.0;1906.0;1884;['en'];;9;{'Dime novels', 'Buffalo Bill, 1846-1917 -- Fiction'};Prentiss+Ingraham;Buffalo+Bill;https://www.worldcat.org/search?q=Prentiss+Ingraham+Buffalo+Bill&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG17800;Wych Hazel;Warner, Anna Bartlett;;1824.0;1915.0;1800.0;1880;['en'];;8;{'Guardian and ward -- Fiction'};Anna+Warner;Wych+Hazel;https://www.worldcat.org/search?q=Anna+Warner+Wych+Hazel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42756;An Isle of Surrey: A Novel;Dowling, Richard;;1846.0;1898.0;1889.0;1889;['en'];;9;{'England -- Fiction'};Richard+Dowling;Isle+Surrey;https://www.worldcat.org/search?q=Richard+Dowling+Isle+Surrey&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52194;"Bob Burton; or, The Young Ranchman of the Missouri";Alger, Horatio, Jr.;;1832.0;1899.0;1888.0;1888;['en'];;20;{'Ranches -- Juvenile fiction', 'Bildungsromans', 'Young men -- Conduct of life -- Juvenile fiction', 'Extortion -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Success -- Juvenile fiction', 'Middle West -- Juvenile fiction', 'Conspiracies -- Juvenile fiction', 'Families -- Juvenile fiction', 'Real estate agents -- Juvenile fiction'};Horatio+Alger;Burton+Young;https://www.worldcat.org/search?q=Horatio+Alger+Burton+Young&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG344;The Merry Men, and Other Tales and Fables;Stevenson, Robert Louis;;1850.0;1894.0;1895.0;1882;['en'];;215;{'Great Britain -- History -- 19th century -- Fiction', 'Treasure troves -- Fiction', 'Paranormal fiction', 'Boys -- Fiction'};Robert+Stevenson;Merry+Other;https://www.worldcat.org/search?q=Robert+Stevenson+Merry+Other&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38083;A Mere Chance: A Novel. Vol. 1;Cambridge, Ada;;1844.0;1926.0;1882.0;1882;['en'];;12;{'Australia -- Social life and customs -- Fiction', 'Melbourne (Vic.) -- Fiction', 'Young women -- Fiction'};Ada+Cambridge;Mere+Chance;https://www.worldcat.org/search?q=Ada+Cambridge+Mere+Chance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG47527;Lillian Morris, and Other Stories;Sienkiewicz, Henryk;;1846.0;1916.0;1894.0;1894;['en'];;31;{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Short stories, Polish -- Translations into English'};Henryk+Sienkiewicz;Lillian+Morris;https://www.worldcat.org/search?q=Henryk+Sienkiewicz+Lillian+Morris&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5372;Richard Carvel — Volume 08;Churchill, Winston;;1871.0;1947.0;1899.0;1899;['en'];;3;{'Maryland -- History -- Fiction', 'United States -- History -- Revolution, 1775-1783 -- Fiction'};Winston+Churchill;Richard+Carvel;https://www.worldcat.org/search?q=Winston+Churchill+Richard+Carvel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55237;The Senator's Favorite;Miller, Alex. McVeigh, Mrs.;;1850.0;1937.0;1893.0;1893;['en'];;7;{'Fiction'};Alex+Miller;Senator+Favorite;https://www.worldcat.org/search?q=Alex+Miller+Senator+Favorite&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG38421;A Little Boy Lost;Hudson, W. H. (William Henry);;1841.0;1922.0;2007.0;1892;['en'];;43;{'Boys -- Juvenile fiction', 'Fantasy literature', 'Nature -- Juvenile fiction', 'Self-reliance -- Juvenile fiction'};Hudson;Little+Lost;https://www.worldcat.org/search?q=Hudson+Little+Lost&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19114;Foe-Farrell;Quiller-Couch, Arthur;;1863.0;1944.0;1898.0;1898;['en'];;38;{'Hate -- Fiction'};Couch+Quiller;Farrell;https://www.worldcat.org/search?q=Couch+Quiller+Farrell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58566;Travels and Adventures of Little Baron Trump and His Wonderful Dog Bulger;Lockwood, Ingersoll;;1841.0;1918.0;1890.0;1890;['en'];;92;{'Queens -- Juvenile fiction', 'Heirs -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Fantasy fiction', 'Courtship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Wit and humor, Juvenile', 'Dogs -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Youth and death -- Juvenile fiction'};Ingersoll+Lockwood;Travels+Adventures;https://www.worldcat.org/search?q=Ingersoll+Lockwood+Travels+Adventures&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51924;Courage: A story wherein every one comes to the conclusion that the Courage in question proved a courage worth having;Ogden, Ruth;;1853.0;1927.0;1891.0;1891;['en'];;16;{'Children and death -- Juvenile fiction', 'Daughters -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Students -- Juvenile fiction', 'New York (N.Y.) -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Kindness -- Juvenile fiction'};Ruth+Ogden;Courage+story;https://www.worldcat.org/search?q=Ruth+Ogden+Courage+story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1709;New Grub Street;Gissing, George;;1857.0;1903.0;1891.0;1891;['en'];;243;{'Man-woman relationships -- Fiction', 'Authors -- Fiction', 'London (England) -- Fiction', 'Journalists -- Fiction', 'Psychological fiction', 'Authors and publishers -- Fiction'};George+Gissing;Grub+Street;https://www.worldcat.org/search?q=George+Gissing+Grub+Street&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35076;Ghetto Tragedies;Zangwill, Israel;;1864.0;1926.0;1898.0;1898;['en'];;45;{'Jews -- Fiction', 'Jewish fiction'};Israel+Zangwill;Ghetto+Tragedies;https://www.worldcat.org/search?q=Israel+Zangwill+Ghetto+Tragedies&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12936;"Young Hunters of the Lake; or, Out with Rod and Gun";Stratemeyer, Edward;;1862.0;1930.0;1899.0;1899;['en'];;3;{'Hunting -- Juvenile fiction', 'Fishing -- Juvenile fiction'};Edward+Stratemeyer;Young+Hunters;https://www.worldcat.org/search?q=Edward+Stratemeyer+Young+Hunters&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG14034;King Alfred's Viking: A Story of the First English Fleet;Whistler, Charles W. (Charles Watts);;1856.0;1913.0;1973.0;1894;['en'];;36;{'Great Britain -- History -- Alfred, 871-899 -- Juvenile fiction'};Charles+Whistler;King+Alfred;https://www.worldcat.org/search?q=Charles+Whistler+King+Alfred&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG419;The Magic of Oz;Baum, L. Frank (Lyman Frank);;1856.0;1919.0;2013.0;1898;['en'];;267;{'Islands -- Juvenile fiction', 'Rescues -- Juvenile fiction', 'Cowardly Lion (Fictitious character) -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Princesses -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Gale, Dorothy (Fictitious character) -- Juvenile fiction', 'Wizard of Oz (Fictitious character) -- Juvenile fiction', 'Fantasy literature', 'Birthdays -- Juvenile fiction', 'Animals, Mythical -- Juvenile fiction', 'Oz (Imaginary place) -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction', 'Revenge -- Juvenile fiction', 'Princess Ozma (Fictitious character) -- Juvenile fiction'};Frank+Baum;Magic;https://www.worldcat.org/search?q=Frank+Baum+Magic&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7814;"Daybreak; A Romance of an Old World";Cowan, James;;;;1896.0;1896;['en'];;12;{'Utopias -- Fiction', 'Utopian fiction', 'Fantasy fiction'};James+Cowan;Daybreak+Romance;https://www.worldcat.org/search?q=James+Cowan+Daybreak+Romance&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1757;The Cruise of the Dolphin;Aldrich, Thomas Bailey;;1836.0;1907.0;1894.0;1894;['en'];;8;{'Boats and boating -- Fiction'};Thomas+Aldrich;Cruise+Dolphin;https://www.worldcat.org/search?q=Thomas+Aldrich+Cruise+Dolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG52563;The Hand of the Mighty, and Other Stories;Kester, Vaughan;;1869.0;1911.0;1913.0;1900;['en'];;3;{'Short stories, American', 'American fiction -- 20th century'};Vaughan+Kester;Hand+Mighty;https://www.worldcat.org/search?q=Vaughan+Kester+Hand+Mighty&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG47023;"The Putnam Hall Champions; or, Bound to Win Out";Stratemeyer, Edward;;1862.0;1930.0;1908.0;1908;['en'];;15;{'Yacht racing -- Juvenile fiction', 'Mystery and detective stories', 'Military cadets -- Juvenile fiction', 'School sports -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Military education -- Juvenile fiction', 'Sports -- Corrupt practices -- Juvenile fiction', 'New York (State) -- Juvenile fiction'};Edward+Stratemeyer;Putnam+Hall;https://www.worldcat.org/search?q=Edward+Stratemeyer+Putnam+Hall&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG29486;A Forest Hearth: A Romance of Indiana in the Thirties;Major, Charles;;1856.0;1913.0;1903.0;1903;['en'];;32;{'Indiana -- Fiction'};Charles+Major;Forest+Hearth;https://www.worldcat.org/search?q=Charles+Major+Forest+Hearth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2152;Island Tales / On the Makaloa Mat;London, Jack;;1876.0;1916.0;2008.0;1906;['en'];;89;{'Hawaii -- Social life and customs -- Fiction'};Jack+London;Island+Tales;https://www.worldcat.org/search?q=Jack+London+Island+Tales&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19485;The Long Night;Weyman, Stanley John;;1855.0;1928.0;1903.0;1903;['en'];;14;{'Geneva (Switzerland) -- History -- Siege, 1602 -- Fiction', 'Historical fiction'};Stanley+Weyman;Long+Night;https://www.worldcat.org/search?q=Stanley+Weyman+Long+Night&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7897;The Gray Goose's Story;Prentice, Amy;;;;1906.0;1906;['en'];;14;{'Geese -- Juvenile fiction', 'Storytelling -- Juvenile fiction', 'Animals -- Juvenile fiction'};Amy+Prentice;Gray+Goose;https://www.worldcat.org/search?q=Amy+Prentice+Gray+Goose&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28069;Alice in Blunderland: An Iridescent Dream;Bangs, John Kendrick;;1862.0;1922.0;1901.0;1901;['en'];;37;{'Municipal ownership -- Fiction', 'Fantasy literature'};John+Bangs;Alice+Blunderland;https://www.worldcat.org/search?q=John+Bangs+Alice+Blunderland&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36099;A Cadet's Honor: Mark Mallory's Heroism;Sinclair, Upton;;1878.0;1968.0;1903.0;1903;['en'];;20;{'United States Military Academy -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Fighting (Psychology) -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Students -- Juvenile fiction', 'Honor -- Juvenile fiction', 'Hazing -- Juvenile fiction', 'Revenge -- Juvenile fiction', 'Swimming -- Juvenile fiction'};Upton+Sinclair;Cadet+Honor;https://www.worldcat.org/search?q=Upton+Sinclair+Cadet+Honor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6286;"You Never Know Your Luck; being the story of a matrimonial deserter. Volume 2.";Parker, Gilbert;;1862.0;1932.0;2006.0;1907;['en'];;1;{'Canadian fiction -- 20th century'};Gilbert+Parker;Never+Know;https://www.worldcat.org/search?q=Gilbert+Parker+Never+Know&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28989;The Biography of a Prairie Girl;Gates, Eleanor;;1875.0;1951.0;1902.0;1902;['en'];;58;{'Girls -- Fiction', 'Family life -- Fiction', 'Farm life -- Fiction', 'Frontier and pioneer life -- Dakota Territory -- Fiction', 'Great Plains -- Fiction'};Eleanor+Gates;Biography+Prairie;https://www.worldcat.org/search?q=Eleanor+Gates+Biography+Prairie&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3536;The Enchanted Castle;Nesbit, E. (Edith);;1858.0;1924.0;2005.0;1901;['en'];;141;{'Wishes -- Juvenile fiction', 'Castles -- Juvenile fiction', 'Magic -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Fantasy fiction, English', 'Rings -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Great Britain -- History -- Edward VII, 1901-1910 -- Juvenile fiction'};Nesbit;Enchanted+Castle;https://www.worldcat.org/search?q=Nesbit+Enchanted+Castle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG15712;Hugo: A Fantasia on Modern Themes;Bennett, Arnold;;1867.0;1931.0;1900.0;1900;['en'];;16;{'English fiction'};Arnold+Bennett;Hugo+Fantasia;https://www.worldcat.org/search?q=Arnold+Bennett+Hugo+Fantasia&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG56872;"Minerva's Manoeuvres: The Cheerful Facts of a ""Return to Nature""";Loomis, Charles Battell;;1861.0;1911.0;1905.0;1905;['en'];;4;{'Married people -- Fiction', 'Country life -- Fiction', 'New England -- Fiction', 'Humorous stories', 'Household employees -- Fiction'};Charles+Loomis;Minerva+Manoeuvres;https://www.worldcat.org/search?q=Charles+Loomis+Minerva+Manoeuvres&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41303;A Ladder of Swords: A Tale of Love, Laughter and Tears;Parker, Gilbert;;1862.0;1932.0;1904.0;1904;['en'];;91;{'Jersey (Channel Islands) -- Fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Huguenots -- Fiction'};Gilbert+Parker;Ladder+Swords;https://www.worldcat.org/search?q=Gilbert+Parker+Ladder+Swords&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21116;The Easiest Way: A Story of Metropolitan Life;Hornblow, Arthur;;1865.0;1942.0;1911.0;1911;['en'];;24;{'Mistresses -- Fiction', 'Women -- Conduct of life -- Fiction', 'Man-woman relationships -- Fiction'};Arthur+Hornblow;Easiest+Story;https://www.worldcat.org/search?q=Arthur+Hornblow+Easiest+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40067;"The Iron Boys on the Ore Boats; or, Roughing It on the Great Lakes";Mears, James R.;;;;1912.0;1912;['en'];;20;{'Shipping -- Great Lakes (North America) -- Juvenile fiction', 'Iron industry and trade -- Juvenile fiction'};James+Mears;Iron+Boys;https://www.worldcat.org/search?q=James+Mears+Iron+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5066;The Whole Family: a Novel by Twelve Authors;Brown, Alice;;1857.0;1948.0;2003.0;1912;['en'];;79;{'Domestic fiction'};Alice+Brown;Whole+Family;https://www.worldcat.org/search?q=Alice+Brown+Whole+Family&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31542;Pierre and Luce;Rolland, Romain;;1866.0;1944.0;1918.0;1918;['en'];;58;{'Man-woman relationships -- Fiction', 'Paris (France) -- Fiction', 'World War, 1914-1918 -- France -- Fiction'};Romain+Rolland;Pierre+Luce;https://www.worldcat.org/search?q=Romain+Rolland+Pierre+Luce&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG50282;"The Speedwell Boys and Their Racing Auto; Or, A Run for the Golden Cup";Rockwood, Roy;;;;1913.0;1913;['en'];;4;{'Automobile racing -- Juvenile fiction', 'Motorcycling -- Juvenile fiction'};Roy+Rockwood;Speedwell+Boys;https://www.worldcat.org/search?q=Roy+Rockwood+Speedwell+Boys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36503;A Man's Hearth;Ingram, Eleanor M. (Eleanor Marie);;1886.0;1921.0;1911.0;1911;['en'];;21;{'Married people -- Fiction', 'Man-woman relationships -- Fiction', 'New York (N.Y.) -- Fiction', 'Children of the rich -- Fiction', 'Love stories'};Eleanor+Ingram;Hearth;https://www.worldcat.org/search?q=Eleanor+Ingram+Hearth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6655;Tom Slade : Boy Scout of the Moving Pictures;Fitzhugh, Percy Keese;;1876.0;1950.0;1915.0;1915;['en'];;6;{'Character -- Juvenile fiction', 'Outdoor recreation -- United States -- Juvenile fiction', 'Determination (Personality trait) -- Juvenile fiction', 'Adventure stories', 'Boy Scouts of America -- Juvenile fiction'};Percy+Fitzhugh;Slade+Scout;https://www.worldcat.org/search?q=Percy+Fitzhugh+Slade+Scout&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9151;Ruggles of Red Gap;Wilson, Harry Leon;;1867.0;1939.0;1915.0;1915;['en'];;21;{'Washington (State) -- Fiction', 'Humorous stories', 'Valets -- Fiction'};Harry+Wilson;Ruggles;https://www.worldcat.org/search?q=Harry+Wilson+Ruggles&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG19970;Son of Power;Zamin Ki Dost;;1866.0;1947.0;1913.0;1913;['en'];;8;{'Adventure stories', 'India -- Fiction'};Dost+Zamin;Power;https://www.worldcat.org/search?q=Dost+Zamin+Power&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10021;Tenterhooks;Leverson, Ada;;1862.0;1933.0;1912.0;1912;['en'];;10;{'London (England) -- Social life and customs -- 20th century -- Fiction', 'Man-woman relationships -- Fiction'};Ada+Leverson;Tenterhooks;https://www.worldcat.org/search?q=Ada+Leverson+Tenterhooks&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG22287;'Smiles': A Rose of the Cumberlands;Robinson, Eliot H. (Eliot Harlow);;1884.0;;1919.0;1919;['en'];;18;{'Cumberland Mountains -- Fiction'};Eliot+Robinson;Smiles+Rose;https://www.worldcat.org/search?q=Eliot+Robinson+Smiles+Rose&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6439;"Nan Sherwood at Rose Ranch; Or, The Old Mexican's Treasure";Carr, Annie Roe;;;;1919.0;1919;['en'];;3;{'Ranch life -- Juvenile fiction', 'Schools -- Juvenile fiction'};Annie+Carr;Sherwood+Rose;https://www.worldcat.org/search?q=Annie+Carr+Sherwood+Rose&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36426;"The Motor Girls at Camp Surprise; Or, The Cave in the Mountains";Penrose, Margaret;;;;1910.0;1910;['en'];;47;{'Brigands and robbers -- Juvenile fiction', 'Automobiles -- Juvenile fiction', 'Mystery and detective stories', 'Girls -- Societies and clubs -- Juvenile fiction', 'Caves -- Juvenile fiction'};Margaret+Penrose;Motor+Girls;https://www.worldcat.org/search?q=Margaret+Penrose+Motor+Girls&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10658;Hilda Lessways;Bennett, Arnold;;1867.0;1931.0;1911.0;1911;['en'];;83;{'Mothers and daughters -- Fiction', 'Man-woman relationships -- Fiction', 'Staffordshire (England) -- Fiction', 'Young women -- Fiction'};Arnold+Bennett;Hilda+Lessways;https://www.worldcat.org/search?q=Arnold+Bennett+Hilda+Lessways&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
